product_id,name,category,brand,department,cost,shipping_cost_1000_mile,retail_price
21084,Agave Men's Waterman Relaxed Grey Jean,Jeans,Agave,Men,108.4449999,8.341163276,205.0
21266,Agave Men's Waterman Relaxed Soft Jean,Jeans,Agave,Men,95.27499994,5.963424692,185.0
21412,Agave Men's Waterman Relaxed Fit Straight Leg Jean,Jeans,Agave,Men,110.6999998,8.989651509,205.0
5058,Ariat 9437 Women's Double Trouble Boyfriend Sugar Devil,Jeans,Ariat,Women,36.23409836,3.214693126,69.94999695
9107,Ariat 9398 Women's Western Boot Knee High Sock Pink,Socks & Hosiery,Ariat,Women,4.358099889,0.293741576,9.949999809
20746,Ariat 7775 Men's M4 Low Rise Boot Tabac,Jeans,Ariat,Men,47.64060091,3.576961423,83.58000183
20765,Ariat 8403 Men's M4 Low Rise Boot Scoundrel,Jeans,Ariat,Men,41.35928875,3.05555206,85.62999725
20842,Ariat 8398 Men's M2 Relaxed Granite,Jeans,Ariat,Men,44.10280076,3.14910717,82.90000153
20898,Men's Ariat Relaxed Fit Lower Rise M3 Athletic Jeans,Jeans,Ariat,Men,44.6002008,3.171276851,82.90000153
21208,Ariat 8402 Men's M4 Low Rise Boot Roadhouse,Jeans,Ariat,Men,43.35670072,3.161575558,82.90000153
21218,Ariat 10328 Men's M3 Horizon Gunsmoke,Jeans,Ariat,Men,38.12274827,2.179158933,69.94999695
21499,Ariat 9425 Men's M4 Low Rise Boot Blue Canyon,Jeans,Ariat,Men,39.05441882,3.200176858,69.98999786
21559,AriatÂ® M4 Skirmish Relaxed Low Rise Jean for M,Jeans,Ariat,Men,44.15447876,2.294174176,79.98999786
22285,Ariat 7308 Men's Heritage Front Zip,Pants,Ariat,Men,54.89025001,3.438472962,112.25
18447,C-IN2 Men's Pop Color Street Jock,Active,C-IN2,Men,6.732000027,0.528653804,17.0
18757,C-IN2 Men's Move Plank Short,Active,C-IN2,Men,23.16,2.295943187,60.0
25576,C-IN2 Men's Pop Color Lo No Show Profile Brief,Underwear,C-IN2,Men,9.120000005,0.479805366,20.0
25717,C-IN2 Men's Pop Colors Army Trunk,Underwear,C-IN2,Men,11.90400003,1.046799085,24.0
25720,C-IN2 Men's Prime Lo No Show Profile Brief,Underwear,C-IN2,Men,13.46800003,0.732938033,26.0
25746,C-IN2 Men's Zen Street Jock Strap,Underwear,C-IN2,Men,9.780000001,0.56117294,20.0
25771,C-IN2 Men's Prime Long John,Underwear,C-IN2,Men,25.55000009,2.322684651,50.0
25820,C-IN2 Men's Prime Square Neck Tank Top,Underwear,C-IN2,Men,14.30800005,1.112547595,28.0
25829,C-IN2 Men's Zen Tank Top,Underwear,C-IN2,Men,14.33600003,1.137100189,32.0
25834,C-IN2 Men's Zen Army Trunk,Underwear,C-IN2,Men,12.84000004,0.952422443,30.0
25848,C-IN2 Men's Zen Slider Brief,Underwear,C-IN2,Men,12.79200001,1.213213878,26.0
25856,C-IN2 Men's Prime Army Boxer Brief,Underwear,C-IN2,Men,13.58999999,1.242290936,30.0
25890,C-IN2 Men's Filthy Jock Brief,Underwear,C-IN2,Men,6.264090021,0.599068021,14.67000008
25909,C-IN2 Men's Pop Color Square Neck Tank Top,Underwear,C-IN2,Men,11.11200001,1.002318952,24.0
25911,C-IN2 Men's Filthy V-Neck Short Sleeve Tee,Underwear,C-IN2,Men,24.60000003,1.60559204,50.0
25949,C-IN2 Men's Hand Me Down Ringer Tank Top,Underwear,C-IN2,Men,12.03800001,0.985371794,26.0
25991,C-IN2 Men's Grip Profile Brief,Underwear,C-IN2,Men,12.49905958,0.996527966,24.45999908
26013,C-IN2 Men's Hand Me Down Army Trunk,Underwear,C-IN2,Men,11.04999997,0.995464979,26.0
26051,C-IN2 Men's Prime Punt Boxer Brief,Underwear,C-IN2,Men,12.688,1.088854023,26.0
26094,C-IN2 Men's Pop Color Deep V-Neck Tee,Underwear,C-IN2,Men,13.88800007,0.850403916,32.0
26115,C-IN2 Men's Core Basic Profile Brief,Underwear,C-IN2,Men,8.30399999,0.623150931,16.0
26150,C-IN2 Men's Core Basic Tank Top,Underwear,C-IN2,Men,8.980000019,0.881889933,20.0
26155,C-IN2 Men's Core Basic Thong,Underwear,C-IN2,Men,7.530000033,0.667582683,15.0
26161,C-IN2 Men's Core Basic Runner Short,Underwear,C-IN2,Men,11.1,1.028858279,25.0
26164,C-in2 Men's Core Profile Brief,Underwear,C-IN2,Men,7.47200001,0.579467445,16.0
26226,C-IN2 Men's Core Basic Long Underwear,Underwear,C-IN2,Men,12.78592043,0.974573419,28.54000092
26249,C-IN2 Men's Zen Crew Neck Tee,Underwear,C-IN2,Men,18.39200004,1.118434207,38.0
26264,C-IN2 Men's Filthy Lo No Show Brief,Underwear,C-IN2,Men,11.04000002,1.075906102,24.0
26265,C-IN2 Men's Prime Deep V-neck Tee,Underwear,C-IN2,Men,17.64000001,1.332250545,36.0
26269,C-in2 Men's Core Basic Lo No Show Profile Brief with Sling,Underwear,C-IN2,Men,7.685999986,0.651547732,18.0
26270,C-IN2 Men's Zen Strong Arm V-Neck T-Shirt,Underwear,C-IN2,Men,17.89200005,1.749355168,36.0
26295,C-IN2 Men's Grip Compression,Underwear,C-IN2,Men,13.07999996,1.145804224,30.0
26301,C-in2 Men's Core No Show Army Trunk with Sling,Underwear,C-IN2,Men,11.84500006,0.870955087,23.0
26305,C-IN2 Men's Grip Army Trunk,Underwear,C-IN2,Men,14.25000002,0.97836467,30.0
26388,C-IN2 Men's Core Basic Crew Neck Tee,Underwear,C-IN2,Men,14.05600006,1.026581856,28.0
26392,C-in2 Men's Core Lo No Show Army Trunk,Underwear,C-IN2,Men,9.744000013,0.692559915,21.0
26393,C-in2 Men's Crew Neck Long Sleeve T Shirt,Underwear,C-IN2,Men,15.505,1.295717416,35.0
26421,C-IN2 Men's Hand Me Down Ringer Vee Neck Tee Shirt,Underwear,C-IN2,Men,18.02500009,1.021787974,35.0
26439,C-IN2 Men's Core Basic Square Neck Tank Top,Underwear,C-IN2,Men,8.420000039,0.736656894,20.0
17339,C1RCA Men's Icon Zip Fleece,Fashion Hoodies & Sweatshirts,C1RCA,Men,29.05200003,1.669271478,54.0
17694,C1RCA Men's Icon Pullover Fleece,Fashion Hoodies & Sweatshirts,C1RCA,Men,26.57340048,2.594510264,49.95000076
18006,C1RCA Men's Gustav Tac Zip Fleece,Fashion Hoodies & Sweatshirts,C1RCA,Men,44.08200009,3.192636318,79.0
20175,Tuxedo Vest - Solid Satin with Matching Pin Ascot Turquoise,Suits & Sport Coats,Cardi,Men,34.2985485,2.985287708,79.94999695
16811,Ralph Lauren Chaps Solid PiquÃ© - Big & Tall,Tops & Tees,Chaps,Men,18.24840055,1.726367131,32.88000107
19353,Chaps Big and Tall Argyle V-Neck Vest,Sweaters,Chaps,Men,19.10252052,1.858855532,39.88000107
19364,Chaps Big and Tall Solid V-Neck Vest,Sweaters,Chaps,Men,19.86024053,1.382721278,39.88000107
19369,Chaps Long - sleeved Cotton Crew Sweater,Sweaters,Chaps,Men,13.49459985,0.940008077,24.98999977
19434,Chaps Big and Tall Solid V-Neck Vest,Sweaters,Chaps,Men,21.09652053,1.69329499,39.88000107
19509,Chaps Big and Tall Argyle V-Neck Vest,Sweaters,Chaps,Men,18.26504051,1.015357803,39.88000107
19586,Chaps Big and Tall Solid V-Neck Vest,Sweaters,Chaps,Men,21.25604056,2.117395338,39.88000107
19742,Chaps Big and Tall Solid V-Neck Vest,Sweaters,Chaps,Men,19.66084052,1.959116059,39.88000107
27291,Chaps Men's (S-XXL) Short Sleeve Jersey V-Neck/Knit Pant Sleep Set,Sleep & Lounge,Chaps,Men,26.45999998,2.299462004,60.0
27293,Chaps Men's Long Sleeve Microfleece Crew/Flannel Pant Sleep Set Red/Plaid,Sleep & Lounge,Chaps,Men,24.5999999,2.038909223,60.0
5825,Chyor Leggings For Spring Fall,Leggings,Chyor,Women,30.77200012,2.488551713,49.0
9015,Chyor Tights For Winter,Socks & Hosiery,Chyor,Women,21.85399993,2.094673202,49.0
9435,Chyor Tights For Spring Fall,Socks & Hosiery,Chyor,Women,19.30599992,1.576951616,49.0
22341,Drake Fleece Lined Flyway Canvas Pants,Pants,Drake,Men,25.43576086,1.777110742,59.99000168
21574,Evisu European edition Vintage cut denim jeans,Jeans,Evisu,Men,180.5208966,12.92662793,349.1700134
7033,Grass Collection Plain front Short,Shorts,Grass,Women,14.32266992,0.775532728,29.40999985
7053,Grass Band Hem Shorts,Shorts,Grass,Women,8.061339658,0.78845892,16.21999931
10531,Bra-Tastic- Set of 3 (Medium),Intimates,Jobar,Women,10.06677023,0.91911377,18.27000046
25862,Joe's Men's The Relaxed Fit Boxer,Underwear,Joe's,Men,12.10000003,1.087517393,25.0
4169,Women's KC and Friends Detachable Apron Romper/Jumpsuit (Maternity),Jumpsuits & Rompers,KC&PP,Women,59.68499993,3.348962298,115.0
3965,Krazy Sexy Club Cocktail Party Evening Dress #312 US 0-2 2-4 4-6,Dresses,Krazy,Women,22.2955407,1.452973338,49.99000168
4014,Krazy Sexy Club Cocktail Party Evening Dress #266 US Size 0-2 2-4 4-6,Dresses,Krazy,Women,16.59585066,1.604165104,39.99000168
4081,Krazy Color block Punk Flouncing Ruffled Harem Jumpsuit Playsuit Genie Pants US Size 0-2 4-6 6-8,Jumpsuits & Rompers,Krazy,Women,21.2049508,1.131446321,41.99000168
4175,Krazy Sexy Club Cocktail Party Evening Playsuit Jumpsuit Romper #388 US Size 0-2 4-6 6-8,Jumpsuits & Rompers,Krazy,Women,23.40891084,1.7716878,45.99000168
5223,Krazy Larry Pull on Ankle Pants,Pants & Capris,Krazy,Women,62.62500002,4.605778141,125.0
5620,Krazy Larry Full Length Pull on Pants,Pants & Capris,Krazy,Women,79.45999979,7.795421751,145.0
7949,Krazy Shawl Collar Tuxedo Boyfriend Suit Blazer Jacket Coat #282 US Size 0-2 4-6 6-8,Blazers & Jackets,Krazy,Women,14.11647067,0.974442455,39.99000168
16917,Matix Men's Rikers,Tops & Tees,Matix,Men,28.88999991,2.588420564,54.0
17141,Matix Men's Asher Classic Zipper Hooded Jacket,Fashion Hoodies & Sweatshirts,Matix,Men,34.32000004,3.086555316,60.0
17247,Matix Men's Builders Henley Hoodie,Fashion Hoodies & Sweatshirts,Matix,Men,27.55200005,1.656150227,48.0
17298,Matix Men's Asher Chambray Hoodie,Fashion Hoodies & Sweatshirts,Matix,Men,45.47400004,4.37940158,78.0
17452,Matix Men's Sleepy Flannel Shirt,Fashion Hoodies & Sweatshirts,Matix,Men,43.05600007,2.354825215,78.0
17536,Matix Men's Builders 11 Zip Hoodie,Fashion Hoodies & Sweatshirts,Matix,Men,22.995,1.607284913,45.0
17537,Matix Men's Asher Borough 2 Hoodie,Fashion Hoodies & Sweatshirts,Matix,Men,37.00800017,2.577654433,72.0
19129,Matix Men's Mj Classic,Sweaters,Matix,Men,26.572,1.369263725,52.0
19426,Matix Men's Burbank Sweater,Sweaters,Matix,Men,24.96000002,1.555120499,52.0
19699,Matix Men's Nabokov,Sweaters,Matix,Men,25.948,2.511320819,52.0
20870,Matix Men's Gripper Denim Pant,Jeans,Matix,Men,39.09599997,3.13689774,72.0
20963,Matix Men's Constrictor Hesh Denim Pant,Jeans,Matix,Men,35.38074834,2.822477073,72.94999695
21443,Matix Men's Miner Denim Pant,Jeans,Matix,Men,33.65999994,2.287871851,68.0
21470,Matix Men's Mj Jean,Jeans,Matix,Men,35.61739834,2.72426338,66.94999695
21929,Matix Men's Welder SP12 Chino Pant,Pants,Matix,Men,19.4120001,1.935655876,46.0
22266,Matix Men's Gripper Twill Pant,Pants,Matix,Men,28.38000007,2.761398062,60.0
22355,Matix Mike Mo Stretch Cord Pant - Men's,Pants,Matix,Men,30.02715048,2.526403049,62.95000076
22567,Matix Men's Nexus Pant,Pants,Matix,Men,28.76799996,2.098189119,58.0
22629,Matix Men's Mj Cord,Pants,Matix,Men,30.74500008,2.059717352,65.0
23088,Matix Men's Welder Classic Short,Shorts,Matix,Men,15.27899998,1.443114437,33.0
23274,Matix Young Men's Welder Shorts,Shorts,Matix,Men,24.97500038,2.0836003,49.95000076
23354,Matix Kilowatt Shorts - Black,Shorts,Matix,Men,19.01295038,1.046758825,37.95000076
23371,Matix Men's Welder Modern Short,Shorts,Matix,Men,16.82490085,1.252633488,32.99000168
23512,Matix Men's Rockaway Short,Shorts,Matix,Men,20.11321082,1.328933037,41.99000168
23530,Matix Men's Welder Plaid Sp12 Short,Shorts,Matix,Men,18.49500001,1.130878423,33.75
23534,Matix Men's Welder 22 Inch Chino Short,Shorts,Matix,Men,23.02695031,1.238847889,49.95000076
23556,Matix Welder Modern Fit Short - Men's,Shorts,Matix,Men,20.54800001,1.201847268,44.0
23559,Matix Men's Lakemaster Short,Shorts,Matix,Men,28.43415043,2.592271621,52.95000076
23562,Matix Men's Rockaway Short,Shorts,Matix,Men,22.13400003,1.578395723,42.0
23570,Matix Saber Walkshort - Charcoal,Shorts,Matix,Men,24.07090039,1.43193644,47.95000076
28165,Matix Men's Runway Boardshort,Swim,Matix,Men,23.11979105,1.52184386,40.49000168
5909,MeMoi Women's Houndstooth Squared Sweater Tights,Leggings,MeMoi,Women,13.55937006,0.74433498,24.17000008
13701,Mundi Big Fat Wallet,Accessories,Mundi,Women,9.851519874,0.878075345,21.98999977
13922,MUNDI Big Fat Wallet,Accessories,Mundi,Women,8.975509842,0.583046637,19.98999977
14087,Mundi Croco My Big Fat Wallet Zip Around w/ Safe Keeper,Accessories,Mundi,Women,9.808749971,0.884612589,23.75
14168,File Master Wallet W/ RFID Blocking Safe Keeper,Accessories,Mundi,Women,9.035069871,0.454042277,22.98999977
15273,MUNDI Big Fat Flap Wallet,Plus,Mundi,Women,11.19290987,0.862126561,21.98999977
15429,Mundi Big Fat Wallet,Plus,Mundi,Women,10.40126988,0.859792655,21.98999977
15797,MUNDI Big Fat Wallet,Plus,Mundi,Women,9.09544986,0.641535022,19.98999977
10493,NuBra Feather Lite,Intimates,NuBra,Women,15.48799998,0.839157086,32.0
12561,NuBra Soft Travel Case Black,Intimates,NuBra,Women,7.59656987,0.726913072,13.98999977
12601,Nubra Seamless Super Light Adhesive Bra B Cup Mocha,Intimates,NuBra,Women,21.43464087,2.104615173,39.99000168
12605,Nubra Seamless Super Light Adhesive Bra A Cup Nude,Intimates,NuBra,Women,21.11999997,1.331256055,40.0
12647,Nubra Seamless Super Light Adhesive Bra D Cup Mocha,Intimates,NuBra,Women,21.7545609,2.016650522,39.99000168
12648,Nubra Seamless U - Small - Nude,Intimates,NuBra,Women,21.35466088,1.591368052,39.99000168
12686,Nubra Seamless Super Light Adhesive Bra D Cup Black,Intimates,NuBra,Women,20.87478083,1.21764967,39.99000168
12693,Nubra Seamless Super Light Adhesive Bra B Cup Nude,Intimates,NuBra,Women,20.75481085,1.109311892,39.99000168
12694,Nubra Seamless Super Light Adhesive Bra C Cup Mocha,Intimates,NuBra,Women,21.47463088,1.488701904,39.99000168
12695,Nubra Seamless Super Light Adhesive Bra C Cup Black,Intimates,NuBra,Women,21.64747923,1.319494886,39.93999863
12698,Nubra Seamless Super Light Adhesive Bra A Cup Black,Intimates,NuBra,Women,21.56759922,1.304087558,39.93999863
98,Patty Women Cowl Neck Button Embellished Ruched Blouse Top,Tops & Tees,Patty,Women,21.71457082,1.975567348,39.99000168
115,Patty Women Stunning 2-in-1 Hoodie Casual Blouse Top,Tops & Tees,Patty,Women,24.65452085,2.438113074,44.99000168
125,Patty Women Stunning Trimmed Boat Neck Long Sleeve Blouse Knit Top,Tops & Tees,Patty,Women,17.70357969,0.986527274,33.97999954
128,Patty Women Trendy Diagonal Stripe Cowl Neck Long Sleeve Blouse Top,Tops & Tees,Patty,Women,18.38317973,1.383630016,33.97999954
162,Patty Women Smart V Neck Ruched Long Sleeve Blouse Top,Tops & Tees,Patty,Women,20.08426093,1.894863539,34.99000168
163,Patty Women Sexy Keyhole Long Sleeve Blouse Top,Tops & Tees,Patty,Women,18.63369969,0.954041533,32.97999954
167,Patty Women Sexy Cowl Neck Ruffle Sleeve Casual Blouse Top,Tops & Tees,Patty,Women,16.60553971,1.273990519,28.97999954
172,Patty Women Trendy Stripe / Solid Off shoulder Long Sleeve Casual Blouse Top,Tops & Tees,Patty,Women,17.56187969,0.923572149,28.97999954
178,Patty Women Stylish Off Shoulder Cross Tied Long Sleeve Top,Tops & Tees,Patty,Women,22.59809968,1.602513962,37.97999954
180,Patty Women Smart Checkers / Solid Bolero Style Long Sleeve Knit Blouse Top,Tops & Tees,Patty,Women,18.93215973,1.273829698,31.97999954
186,Patty Women Unique Corset Embroidered Back Cap Sleeve Boho Clubwear Blouse Top,Tops & Tees,Patty,Women,15.8366797,1.172981199,27.97999954
209,Patty Women Stunning Scoop Neck Ruched Gathered Long Sleeve Blouse Top,Tops & Tees,Patty,Women,17.64965084,1.231413807,32.99000168
211,Patty Women Sexy V Neck Ruched Bust Long Sleeve Blouse Top,Tops & Tees,Patty,Women,17.26919972,1.157888968,31.97999954
214,Patty Women Unique Cut Out Shoulder Bell Sleeve Boho Blouse Top,Tops & Tees,Patty,Women,17.30117973,0.970703494,31.97999954
222,Patty Women Fitted One shoulder Ruched Arm Long Sleeve Blouse Top,Tops & Tees,Patty,Women,14.98265968,1.46377678,28.97999954
228,Patty Women Fabulous Plunge Ruched Long Sleeve Blouse Top,Tops & Tees,Patty,Women,18.8975397,1.806477701,32.97999954
235,Patty Women Long Sleeves Ruched Turtleneck Tunic Blouse Top,Tops & Tees,Patty,Women,23.35416093,1.707696112,39.99000168
237,Patty Women Sexy Convertible Long Sleeve Casual Wrap Blouse Top,Tops & Tees,Patty,Women,19.68021091,1.074432936,33.99000168
262,Patty Women Sexy Crochet Eyelet Lace Back Cami Vest Top,Tops & Tees,Patty,Women,15.70238984,1.52618169,27.98999977
285,Patty Women Sexy Black Floral Lace Polo Neck Long Sleeve Blouse Top,Tops & Tees,Patty,Women,20.07851971,1.038293552,34.97999954
286,Patty Women Smart V Neck Checkers Long Sleeve Knit Top,Tops & Tees,Patty,Women,17.46107969,1.538407707,31.97999954
311,Patty Women Unique Boat Neck O Ring Cut Out Shoulder 3/4 Sleeve Blouse Top,Tops & Tees,Patty,Women,15.49965968,0.926802209,29.97999954
315,Patty Women Elegant Black V Neck Chiffon Long Sleeve Blouse Top,Tops & Tees,Patty,Women,17.80551977,1.130019069,33.97999954
319,Patty Women Sexiest & Stunning Lace Back Ruched Halter Clubwear Top,Tops & Tees,Patty,Women,14.15367009,0.748952923,27.59000015
324,Patty Women Smart Shirt Collar V-Neck Knit Tops 2-in-1 Style Blouse,Tops & Tees,Patty,Women,19.95289974,1.215711027,32.97999954
344,Patty Women Stunning Halter Cut Out Shoulder Long Sleeve Party Top,Tops & Tees,Patty,Women,15.30143968,0.92903038,28.97999954
349,Patty Women Cute On/Off Shoulder Wide Sleeve Tops,Tops & Tees,Patty,Women,16.98137974,1.343472707,31.97999954
357,Patty Women Beautiful Bolero Style Embellished w/ Buttons Blouse Top,Tops & Tees,Patty,Women,16.80839968,1.388069789,28.97999954
361,Patty Women Sexy Twist Cowl Neck Clubwear Party Tank Cami Top,Tops & Tees,Patty,Women,16.0259397,1.40273261,28.97999954
379,Patty Women Sexy Cowl Neck Cut Out Asym Sleeve Casual Blouse Top,Tops & Tees,Patty,Women,16.80839968,1.276610584,28.97999954
382,Patty Women Cowl Neck Off Shoulders Long Sleeves Top,Tops & Tees,Patty,Women,17.55701971,1.579881014,31.97999954
388,Patty Women Sexy V Neck Cut Out Shoulder Short Sleeve Party Blouse Top,Tops & Tees,Patty,Women,18.96413968,1.434069199,31.97999954
391,Patty Women Sexy Cross Back Necklace Hippie Top Cami,Tops & Tees,Patty,Women,17.25377082,0.902866278,32.99000168
407,Patty Women Multi-Style On/Off Shoulder Long Sleeve / Sleeveless / Halter Tops,Tops & Tees,Patty,Women,18.32951977,1.209335251,34.97999954
438,Patty Women Cowl Neck Backless Chain Draping Halter Tops,Tops & Tees,Patty,Women,15.73613969,1.430113835,28.97999954
440,Patty Women Unique Bolero Style Button Embellished Long Sleeve Party Blouse Top,Tops & Tees,Patty,Women,19.1023809,1.268242971,33.99000168
455,Patty Women Diagonal One Shoulder with Neck Warmer Tops,Tops & Tees,Patty,Women,15.54833986,1.534769288,28.73999977
461,Patty Women Stunning Draping Back Buckle Closure Party Tops,Tops & Tees,Patty,Women,18.61235969,1.461290917,31.97999954
466,Patty Women Sequins One Shoulder Fringe Tops,Tops & Tees,Patty,Women,18.63099999,1.781786361,31.0
474,Patty Women Unique V Neck Shawl Collar Short Sleeve Knit Jumper Blouse Tunic Top,Tops & Tees,Patty,Women,25.35819964,1.404211848,42.97999954
518,Patty Women Trendy V Neck Ruched Twist Knot Front Long Sleeve Casual Tunic Blouse Top,Tops & Tees,Patty,Women,20.04927092,1.234969055,34.99000168
639,Patty Women Boat Neck/One Shoulder Drawstring Short Sleeve Banded Causal Blouse Top,Tops & Tees,Patty,Women,18.22211985,1.426702466,30.98999977
651,Patty Women Sexy Backless Open Shoulder Long Sleeves Top Set,Tops & Tees,Patty,Women,19.09541967,1.487553799,32.97999954
654,Patty Women Stylish Polo Neck Cap Sleeve Casual Blouse Top,Tops & Tees,Patty,Women,16.3690797,1.100286624,29.97999954
705,Patty Women Sexiest Strapless Pleated Bust Clubwear Party Tube Top,Tops & Tees,Patty,Women,15.35161969,0.822045211,26.97999954
782,Patty Women Stylish V Neck Cut Out Cold Shoulder Slit Long Sleeve Party Blouse Top,Tops & Tees,Patty,Women,19.03404983,0.957842026,31.98999977
820,Patty Women Comfy Drape Collar Long Sleeve Asym Hem Cardigan,Sweaters,Patty,Women,15.73273977,1.351879985,33.97999954
826,Patty Women Stunning Strips Crew Neck Long Sleeve Knit Top Jumper,Sweaters,Patty,Women,20.97845978,1.520728889,43.97999954
830,Patty Women Comfy Long Sleeve Hooded Asym Hem Sweatercoat Knit Cardigan Jumper,Sweaters,Patty,Women,18.0409907,1.078728182,44.99000168
